Timestamp,OriginalTimestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1768972303.612184,1768972303.61279,61.0,0.0,4379.358887,4391.666504,4349.743652,4380.256348,4360.897461,4366.794922,4362.05127,4375.256348,4341.282227,4279.102539,4459.230957,4526.922852,4417.179688,4432.436035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768972303.619992,1768972303.620499,62.0,0.0,4381.666504,4390.128418,4350.512695,4376.794922,4358.589844,4366.410156,4368.205078,4378.846191,4343.333496,4283.589844,4460.512695,4539.102539,4415.769043,4442.820313,3.858221,0.286699,0.26982,0.289696,0.156687,1.159055,0.23493,0.054371,0.178841,0.10034,0.767752,0.265825,0.198554,0.203434,0.111586,0.623023,0.290634,0.102409,0.113559,0.075255,0.13597,0.10547,0.248435,0.070359,0.075581,0.228786,0.609565,0.246512,0.224179,0.22637,0.352739,0.665843,0.408444,0.247352,0.236238,0.228007,0.171053,0.11031,0.105567,0.122396,0.357341,0.154954,0.203276,0.112917,0.076449,0.224071,0.088476,0.141673,0.135161,0.073898,0.518905,0.197576,0.293735,0.277555,0.094029,1.213855,0.500362,0.287237,0.146535,0.138772,0.989685,0.270262,0.216614,0.1235,0.110221,6.17534,0.471211,0.320367,0.115524,0.137813
1768972303.627801,1768972303.628307,63.0,0.0,4381.025879,4389.615234,4347.94873,4371.538574,4352.94873,4363.077148,4364.743652,4379.102539,4349.358887,4285.641113,4461.282227,4541.666504,4420.256348,4433.717773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768972303.635609,1768972303.636316,64.0,0.0,4372.820313,4390.256348,4347.307617,4370.769043,4356.538574,4366.794922,4364.230957,4376.538574,4352.94873,4283.077148,4461.153809,4530.897461,4426.153809,4426.025879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768972303.643417,1768972303.644124,65.0,0.0,4373.717773,4389.871582,4350.897461,4373.589844,4365.512695,4373.846191,4371.538574,4374.871582,4349.615234,4278.461426,4459.487305,4526.025879,4421.794922,4427.436035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768972303.651226,1768972303.652032,66.0,0.0,4382.436035,4391.666504,4356.794922,4375.128418,4365.256348,4368.461426,4370.512695,4372.820313,4344.743652,4280.512695,4461.282227,4532.05127,4419.230957,4431.794922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768972303.659034,1768972303.659841,67.0,0.0,4382.820313,4394.743652,4359.615234,4373.589844,4357.820313,4362.179688,4367.05127,4377.563965,4346.153809,4290.769043,4466.922852,4539.230957,4427.94873,4441.025879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768972303.666843,1768972303.667849,68.0,0.0,4377.179688,4392.179688,4354.871582,4372.820313,4355.769043,4363.589844,4365.128418,4382.179688,4347.307617,4290.512695,4464.358887,4537.436035,4426.410156,4437.94873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768972303.674651,1768972303.675658,69.0,0.0,4377.05127,4391.666504,4347.820313,4373.461426,4358.461426,4359.358887,4358.974121,4371.666504,4343.205078,4284.230957,4454.871582,4527.05127,4415.641113,4422.692383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768972303.68246,1768972303.683366,70.0,0.0,4381.666504,4396.794922,4347.563965,4373.974121,4357.820313,4352.94873,4352.05127,4365.384766,4342.692383,4289.871582,4460.897461,4526.410156,4419.871582,4426.794922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
