Timestamp,OriginalTimestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1768918476.269448,1768918476.269773,123.0,0.0,4341.794922,4333.846191,4341.538574,4355.256348,4318.974121,4309.743652,4324.487305,4325.256348,4276.922852,4295.897461,4509.743652,4522.307617,4396.794922,4473.333496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768918476.277257,1768918476.277781,124.0,0.0,4341.282227,4340.128418,4342.05127,4353.461426,4321.025879,4312.820313,4329.102539,4328.077148,4275.0,4297.05127,4508.846191,4521.794922,4398.205078,4475.512695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768918476.285066,1768918476.28559,125.0,0.0,4342.05127,4343.461426,4348.717773,4353.589844,4325.256348,4312.563965,4326.282227,4315.0,4263.333496,4292.436035,4507.05127,4516.666504,4398.461426,4471.666504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768918476.292874,1768918476.293498,126.0,0.0,4344.102539,4341.282227,4352.563965,4356.153809,4324.230957,4308.461426,4315.769043,4306.666504,4261.153809,4289.230957,4506.153809,4519.102539,4395.769043,4469.615234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768918476.300682,1768918476.301306,127.0,0.0,4345.384766,4341.666504,4347.563965,4355.512695,4322.436035,4309.487305,4315.641113,4312.307617,4264.102539,4293.589844,4511.153809,4526.922852,4397.05127,4475.384766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768918476.308491,1768918476.309314,0.0,0.0,4341.282227,4341.666504,4339.358887,4350.0,4320.384766,4311.410156,4317.436035,4315.384766,4266.666504,4296.538574,4510.897461,4518.974121,4397.820313,4478.717773,1.039584,1.121572,0.421848,0.254752,0.323229,0.751934,0.674779,0.351048,0.185105,0.184218,0.987894,1.033725,0.365014,0.232091,0.281367,0.822944,1.12875,0.38008,0.149725,0.192031,0.743607,0.196352,0.11028,0.065209,0.059871,0.55806,0.264841,0.102504,0.205057,0.187264,0.457337,0.554355,0.265316,0.270466,0.555344,0.395599,0.344773,0.35523,0.24189,0.255875,0.648858,0.289676,0.323519,0.237484,0.115447,0.81014,0.382359,0.459624,0.319661,0.08204,0.963517,0.520395,0.480305,0.624346,0.190002,0.994832,0.877773,0.56165,0.527868,0.258546,1.063147,0.656771,0.486814,0.726691,0.24497,1.384805,0.760725,0.429675,0.564225,0.1334
1768918476.3163,1768918476.317122,1.0,0.0,4339.230957,4340.384766,4338.589844,4348.077148,4320.128418,4306.922852,4309.102539,4312.563965,4271.922852,4297.436035,4508.205078,4507.179688,4398.333496,4474.102539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768918476.324108,1768918476.32483,2.0,0.0,4341.282227,4338.846191,4343.461426,4348.846191,4321.538574,4305.512695,4311.410156,4316.666504,4277.307617,4299.102539,4514.230957,4512.436035,4405.897461,4473.077148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768918476.331916,1768918476.332639,3.0,0.0,4335.641113,4331.538574,4342.94873,4344.230957,4320.256348,4309.743652,4322.307617,4319.743652,4275.256348,4298.846191,4514.230957,4516.282227,4408.589844,4475.384766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768918476.339725,1768918476.340347,4.0,0.0,4325.0,4324.871582,4335.769043,4339.615234,4317.820313,4310.512695,4322.436035,4311.025879,4269.358887,4297.05127,4508.589844,4508.846191,4404.487305,4473.461426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
