Timestamp,OriginalTimestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1769162305.530351,1769162305.530883,1.0,0.0,4339.358887,4294.871582,4582.307617,4326.025879,4277.94873,4271.025879,4306.666504,4295.256348,4283.205078,4285.256348,4570.769043,4538.589844,4413.846191,4498.461426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769162305.53816,1769162305.538791,2.0,0.0,4331.153809,4294.102539,4579.487305,4326.922852,4281.666504,4274.615234,4310.512695,4298.974121,4286.025879,4290.512695,4562.692383,4540.0,4411.538574,4495.256348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769162305.545968,1769162305.5466,3.0,0.0,4329.615234,4291.282227,4574.487305,4325.384766,4280.256348,4279.358887,4310.0,4298.461426,4279.487305,4275.512695,4550.0,4537.94873,4408.717773,4491.153809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769162305.553777,1769162305.554608,4.0,0.0,4334.615234,4292.179688,4576.410156,4326.794922,4279.743652,4285.384766,4310.256348,4285.384766,4274.871582,4273.205078,4556.538574,4538.589844,4414.230957,4495.512695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769162305.561585,1769162305.562417,5.0,0.0,4344.871582,4299.615234,4589.615234,4332.563965,4280.641113,4277.94873,4305.384766,4278.846191,4276.794922,4287.94873,4574.487305,4552.94873,4428.461426,4510.256348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769162305.569394,1769162305.570125,6.0,0.0,4350.897461,4304.615234,4595.256348,4338.333496,4280.384766,4265.384766,4300.897461,4290.641113,4280.384766,4291.538574,4576.794922,4556.410156,4431.666504,4508.717773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769162305.577202,1769162305.577934,7.0,0.0,4341.025879,4304.230957,4588.333496,4339.230957,4280.384766,4273.846191,4308.589844,4299.871582,4286.282227,4282.307617,4572.436035,4543.461426,4425.769043,4492.820313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769162305.58501,1769162305.585842,8.0,0.0,4328.846191,4299.871582,4582.94873,4331.794922,4280.384766,4285.769043,4315.897461,4295.384766,4290.128418,4278.589844,4571.153809,4541.794922,4425.128418,4495.769043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769162305.592819,1769162305.59365,9.0,0.0,4329.102539,4293.461426,4581.538574,4323.974121,4280.384766,4280.256348,4309.743652,4297.563965,4290.384766,4290.0,4572.692383,4557.436035,4429.102539,4507.692383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769162305.600627,1769162305.601359,10.0,0.0,4341.153809,4297.05127,4588.589844,4328.205078,4280.769043,4274.615234,4302.820313,4305.384766,4293.077148,4300.128418,4584.615234,4569.358887,4432.05127,4508.974121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
