title:remote_1, start timestamp:1768202190.438170, stop timestamp:1768202221.140903, headset type:EPOCX, headset serial:E5020E3B, headset firmware:730, channels:156, sampling rate:eeg_128;pm_0.1;pow_8, samples:3933      , version:2.2, 
Timestamp,OriginalTimestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.F7,EQ.F3,EQ.FC5,EQ.T7,EQ.P7,EQ.O1,EQ.O2,EQ.P8,EQ.T8,EQ.FC6,EQ.F4,EQ.F8,EQ.AF4,PM.Attention.IsActive,PM.Attention.Scaled,PM.Attention.Raw,PM.Attention.Min,PM.Attention.Max,PM.Engagement.IsActive,PM.Engagement.Scaled,PM.Engagement.Raw,PM.Engagement.Min,PM.Engagement.Max,PM.Excitement.IsActive,PM.Excitement.Scaled,PM.Excitement.Raw,PM.Excitement.Min,PM.Excitement.Max,PM.LongTermExcitement,PM.Stress.IsActive,PM.Stress.Scaled,PM.Stress.Raw,PM.Stress.Min,PM.Stress.Max,PM.Relaxation.IsActive,PM.Relaxation.Scaled,PM.Relaxation.Raw,PM.Relaxation.Min,PM.Relaxation.Max,PM.Interest.IsActive,PM.Interest.Scaled,PM.Interest.Raw,PM.Interest.Min,PM.Interest.Max,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1768202190.438170,1768202190.439042,29.000000,0.000000,4346.538574,4336.922852,4336.282227,4354.743652,4321.153809,4373.205078,4349.487305,4356.922852,4337.820313,4326.153809,4488.846191,4512.179688,4405.769043,4448.717773,0.000000,3.000000,61.000000,,,,0.000000,4.000000,4.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768202190.445978,1768202190.446751,30.000000,0.000000,4341.538574,4338.461426,4336.025879,4354.102539,4325.256348,4373.589844,4349.102539,4352.179688,4337.179688,4327.563965,4488.846191,4511.410156,4408.461426,4446.666504,0.000000,3.000000,61.000000,,,,0.000000,4.000000,4.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.606602,0.588224,0.212380,0.232113,0.155370,0.839317,0.454364,0.161050,0.145632,0.103583,0.270068,0.185805,0.078004,0.069090,0.063849,0.358239,0.317642,0.069648,0.099798,0.045218,0.513608,0.154261,0.133218,0.105859,0.088348,0.098885,0.035840,0.038201,0.019208,0.047053,0.536584,0.209466,0.199290,0.144176,0.253930,0.499882,0.196406,0.294298,0.280643,0.375034,0.878434,0.119793,0.200083,0.175995,0.170908,0.447856,0.167441,0.206616,0.198331,0.111552,0.497088,0.461668,0.228521,0.283129,0.164648,0.460682,0.382821,0.198984,0.465190,0.181391,0.650951,0.379457,0.439311,0.180836,0.161071,0.301732,0.659073,0.311506,0.437539,0.225020
1768202190.453786,1768202190.454559,31.000000,0.000000,4343.461426,4337.563965,4335.128418,4351.153809,4327.179688,4377.692383,4345.000000,4360.641113,4341.410156,4337.051270,4499.615234,4519.615234,4414.102539,4455.000000,0.000000,3.000000,61.000000,,,,0.000000,4.000000,4.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768202190.461595,1768202190.462168,32.000000,0.000000,4344.615234,4335.000000,4335.641113,4350.641113,4323.717773,4378.846191,4341.538574,4370.897461,4343.974121,4342.563965,4506.538574,4525.128418,4413.589844,4458.974121,0.000000,3.000000,61.000000,,,,0.000000,4.000000,4.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768202190.469403,1768202190.469976,33.000000,0.000000,4347.436035,4339.743652,4339.487305,4355.384766,4328.589844,4375.512695,4350.000000,4371.922852,4344.743652,4339.743652,4506.538574,4520.256348,4414.487305,4459.871582,0.000000,3.000000,61.000000,,,,0.000000,4.000000,4.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768202190.477212,1768202190.477885,34.000000,0.000000,4349.102539,4342.948730,4341.794922,4358.077148,4333.974121,4374.358887,4355.769043,4361.666504,4341.922852,4333.205078,4496.538574,4510.384766,4414.743652,4455.384766,0.000000,3.000000,61.000000,,,,0.000000,4.000000,4.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768202190.485020,1768202190.485693,35.000000,0.000000,4346.025879,4340.512695,4339.102539,4357.820313,4330.000000,4376.666504,4353.461426,4359.487305,4338.717773,4331.538574,4495.897461,4511.153809,4411.538574,4450.128418,0.000000,3.000000,61.000000,,,,0.000000,4.000000,4.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768202190.492828,1768202190.493702,36.000000,0.000000,4347.948730,4341.025879,4337.436035,4358.205078,4331.025879,4377.948730,4359.230957,4371.538574,4342.436035,4339.230957,4509.615234,4523.077148,4413.717773,4458.333496,0.000000,3.000000,61.000000,,,,0.000000,4.000000,4.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768202190.500637,1768202190.501510,37.000000,0.000000,4348.589844,4342.436035,4336.153809,4356.025879,4334.487305,4375.384766,4359.230957,4370.256348,4343.333496,4340.384766,4505.641113,4520.000000,4415.769043,4461.922852,0.000000,3.000000,61.000000,,,,0.000000,4.000000,4.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768202190.508445,1768202190.509418,38.000000,0.000000,4343.205078,4337.436035,4335.384766,4353.077148,4329.487305,4374.743652,4350.512695,4358.974121,4335.384766,4327.051270,4486.025879,4505.256348,4406.666504,4446.794922,0.000000,3.000000,61.000000,,,,0.000000,4.000000,4.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
