Timestamp,OriginalTimestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1768972510.535996,1768972510.536864,65.0,0.0,4371.025879,4398.077148,4368.077148,4381.410156,4370.769043,4366.922852,4374.358887,4368.077148,4362.820313,4352.563965,4473.077148,4516.025879,4412.05127,4445.512695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768972510.543805,1768972510.544572,66.0,0.0,4365.897461,4397.820313,4368.717773,4380.384766,4373.974121,4370.641113,4373.461426,4370.0,4360.769043,4351.794922,4475.256348,4516.538574,4412.820313,4443.077148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768972510.551613,1768972510.552381,67.0,0.0,4360.128418,4395.0,4363.717773,4379.487305,4372.563965,4372.179688,4375.641113,4373.846191,4357.94873,4354.230957,4476.922852,4517.05127,4413.974121,4443.461426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768972510.559421,1768972510.560389,68.0,0.0,4357.05127,4392.563965,4363.974121,4378.717773,4372.692383,4365.128418,4373.333496,4372.05127,4357.94873,4355.256348,4475.128418,4515.384766,4412.820313,4443.589844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768972510.56723,1768972510.568197,69.0,0.0,4356.282227,4390.256348,4364.230957,4375.769043,4373.077148,4365.769043,4370.641113,4370.128418,4359.102539,4351.538574,4474.871582,4515.512695,4411.794922,4443.846191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768972510.575038,1768972510.575906,70.0,0.0,4357.307617,4388.846191,4362.307617,4372.820313,4370.128418,4375.384766,4377.820313,4374.230957,4364.102539,4349.871582,4474.358887,4516.922852,4407.692383,4442.563965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768972510.582847,1768972510.583714,71.0,0.0,4349.102539,4385.512695,4360.897461,4372.307617,4369.230957,4373.846191,4382.820313,4374.230957,4364.871582,4345.256348,4465.384766,4511.282227,4400.0,4432.179688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768972510.590655,1768972510.591723,72.0,0.0,4341.025879,4381.666504,4360.512695,4372.94873,4371.282227,4367.692383,4378.077148,4366.922852,4355.769043,4338.589844,4455.0,4502.692383,4395.384766,4422.436035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768972510.598464,1768972510.599531,73.0,0.0,4347.179688,4382.692383,4361.282227,4373.589844,4373.077148,4369.743652,4376.666504,4368.077148,4353.846191,4338.717773,4456.282227,4501.666504,4396.794922,4424.615234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768972510.606272,1768972510.60724,74.0,0.0,4352.563965,4382.05127,4358.333496,4372.692383,4371.410156,4372.94873,4383.461426,4377.692383,4359.615234,4342.05127,4461.025879,4507.692383,4396.410156,4434.743652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
