Timestamp,OriginalTimestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1768918738.7293,1768918738.730266,71.0,0.0,4336.922852,4337.436035,4353.333496,4375.384766,4369.615234,4328.461426,4319.358887,4325.769043,4326.794922,4358.846191,4524.358887,4518.717773,4477.307617,4652.94873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768918738.737108,1768918738.737874,72.0,0.0,4336.025879,4338.333496,4348.333496,4374.487305,4372.820313,4323.974121,4303.077148,4321.153809,4325.128418,4356.538574,4521.025879,4507.820313,4475.384766,4647.05127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768918738.744917,1768918738.745682,73.0,0.0,4331.282227,4335.384766,4342.563965,4371.538574,4374.615234,4327.436035,4310.769043,4316.794922,4322.179688,4352.820313,4519.487305,4508.205078,4471.282227,4643.974121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768918738.752725,1768918738.753391,74.0,0.0,4328.974121,4327.94873,4342.563965,4369.487305,4368.333496,4329.743652,4321.410156,4317.94873,4322.563965,4349.487305,4519.871582,4511.794922,4464.230957,4639.615234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768918738.760534,1768918738.761199,75.0,0.0,4329.871582,4327.692383,4346.025879,4368.333496,4364.487305,4327.563965,4315.897461,4321.794922,4322.179688,4341.922852,4515.256348,4506.153809,4458.974121,4637.05127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768918738.768342,1768918738.768807,76.0,0.0,4334.102539,4332.94873,4350.0,4372.820313,4365.769043,4325.769043,4312.563965,4323.589844,4321.922852,4341.410156,4514.615234,4508.205078,4459.743652,4640.641113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768918738.776151,1768918738.776615,77.0,0.0,4339.102539,4330.641113,4351.538574,4380.256348,4362.692383,4330.641113,4323.589844,4327.307617,4325.256348,4348.974121,4521.922852,4520.512695,4462.94873,4644.358887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768918738.78396,1768918738.784324,78.0,0.0,4334.102539,4325.256348,4348.077148,4379.230957,4357.692383,4335.384766,4327.820313,4328.846191,4323.846191,4348.333496,4524.230957,4520.256348,4462.94873,4642.820313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768918738.791768,1768918738.792132,79.0,0.0,4325.0,4326.282227,4341.282227,4371.153809,4356.922852,4326.794922,4311.922852,4318.589844,4314.871582,4340.897461,4519.871582,4507.436035,4460.0,4638.589844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768918738.799576,1768918738.80014,80.0,0.0,4329.615234,4326.794922,4343.333496,4370.641113,4355.256348,4319.871582,4306.794922,4312.05127,4309.743652,4339.871582,4520.256348,4505.512695,4460.512695,4640.0,0.425926,0.3804,0.181297,0.403463,0.27392,0.481596,0.259374,0.210468,0.187114,0.12966,0.790356,0.475299,0.178853,0.332211,0.221871,0.578914,0.210317,0.187692,0.187634,0.142967,0.242188,0.047156,0.047627,0.099441,0.056561,0.224124,0.276079,0.320418,0.309601,0.219444,0.256537,0.408933,0.456214,0.547429,0.470701,0.236223,0.155354,0.200013,0.08506,0.088381,0.385637,0.153877,0.164588,0.168422,0.090586,0.384597,0.188355,0.272793,0.181582,0.158317,0.587381,0.228614,0.208382,0.132158,0.190169,1.196073,0.365606,0.391816,0.232248,0.241642,0.869971,0.248175,0.299153,0.233768,0.251122,2.607529,0.236204,0.133423,0.279069,0.209136
1768918738.807385,1768918738.807948,81.0,0.0,4339.102539,4325.128418,4352.563965,4372.436035,4352.563965,4325.256348,4318.333496,4318.846191,4314.230957,4342.307617,4524.871582,4518.974121,4462.436035,4644.102539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768918738.815194,1768918738.815856,82.0,0.0,4336.922852,4324.871582,4351.922852,4366.666504,4351.794922,4323.333496,4314.487305,4321.282227,4318.717773,4342.563965,4525.641113,4523.717773,4461.025879,4644.743652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768918738.823002,1768918738.823664,83.0,0.0,4330.512695,4322.563965,4343.205078,4363.717773,4350.897461,4316.410156,4304.102539,4319.358887,4322.05127,4342.436035,4525.256348,4514.358887,4461.538574,4643.461426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
