Timestamp,OriginalTimestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1769163249.603425,1769163249.604245,73.0,0.0,4150.641113,4237.94873,4351.025879,4326.025879,4236.538574,4231.794922,4242.05127,4220.641113,4208.974121,4218.077148,4496.025879,4466.153809,4346.153809,4427.179688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769163249.611234,1769163249.612154,74.0,0.0,4153.589844,4246.410156,4347.05127,4326.410156,4234.358887,4221.794922,4233.205078,4214.871582,4201.025879,4216.410156,4489.358887,4453.974121,4344.743652,4425.512695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769163249.619042,1769163249.619962,75.0,0.0,4156.538574,4244.358887,4349.743652,4327.307617,4232.692383,4220.641113,4231.025879,4218.077148,4202.94873,4217.307617,4491.666504,4456.922852,4343.974121,4425.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769163249.626851,1769163249.62797,76.0,0.0,4155.128418,4235.641113,4350.384766,4326.282227,4232.563965,4232.179688,4239.615234,4222.820313,4207.820313,4220.0,4493.589844,4462.05127,4341.922852,4422.307617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769163249.634659,1769163249.635779,77.0,0.0,4153.205078,4235.128418,4344.487305,4324.230957,4231.666504,4232.307617,4245.897461,4226.922852,4213.461426,4220.256348,4493.205078,4461.282227,4338.717773,4419.358887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769163249.642468,1769163249.643687,78.0,0.0,4151.922852,4233.846191,4340.769043,4322.820313,4229.230957,4229.358887,4245.897461,4231.538574,4215.128418,4217.692383,4493.461426,4460.256348,4342.94873,4424.743652,0.612639,0.391148,0.317853,0.400728,0.277866,0.594781,0.358277,0.236238,0.316766,0.205459,0.516884,0.248526,0.178269,0.275271,0.095382,0.442381,0.266055,0.28168,0.193108,0.145905,0.409319,0.105774,0.228525,0.127594,0.056656,0.18499,0.195216,0.246364,0.143488,0.140037,0.101898,0.072191,0.072805,0.092148,0.115768,0.317686,0.075828,0.359519,0.245412,0.139965,0.193856,0.18241,0.459956,0.540221,0.227313,0.150691,0.105528,0.312398,0.422844,0.17817,0.734535,0.356048,0.298254,0.453733,0.25039,0.726246,0.246934,0.198598,0.387204,0.189669,0.78681,0.214571,0.321321,0.47112,0.295697,1.244521,0.450921,0.234577,0.599784,0.223208
1769163249.650276,1769163249.651496,79.0,0.0,4149.743652,4227.307617,4340.641113,4320.512695,4227.692383,4233.717773,4247.05127,4234.743652,4215.897461,4222.05127,4498.077148,4462.692383,4348.589844,4431.025879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769163249.658085,1769163249.659104,80.0,0.0,4158.461426,4234.230957,4342.05127,4321.794922,4230.256348,4232.563965,4247.94873,4236.538574,4221.922852,4228.846191,4505.769043,4467.94873,4347.820313,4430.641113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769163249.665893,1769163249.666913,81.0,0.0,4169.871582,4245.256348,4342.563965,4326.666504,4232.94873,4231.666504,4247.820313,4234.871582,4223.589844,4224.230957,4505.769043,4464.743652,4347.820313,4427.05127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769163249.673701,1769163249.674621,82.0,0.0,4158.717773,4236.666504,4340.897461,4324.743652,4231.410156,4234.230957,4246.794922,4231.922852,4216.410156,4216.666504,4502.820313,4456.922852,4351.025879,4422.307617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769163249.68151,1769163249.68243,83.0,0.0,4148.205078,4229.358887,4340.384766,4321.410156,4230.769043,4230.641113,4240.256348,4230.897461,4212.692383,4216.922852,4504.102539,4458.077148,4352.179688,4422.820313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769163249.689318,1769163249.690038,84.0,0.0,4165.897461,4243.717773,4343.333496,4325.641113,4234.230957,4228.333496,4231.410156,4227.692383,4212.692383,4220.128418,4506.153809,4462.820313,4357.436035,4429.871582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769163249.697127,1769163249.697847,85.0,0.0,4175.512695,4250.128418,4342.820313,4329.871582,4237.05127,4231.922852,4234.743652,4228.974121,4214.615234,4218.717773,4505.512695,4461.922852,4358.589844,4429.743652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769163249.704935,1769163249.705555,86.0,0.0,4157.94873,4236.025879,4336.282227,4325.256348,4234.358887,4233.461426,4244.743652,4234.102539,4215.0,4216.794922,4503.589844,4459.230957,4346.282227,4424.102539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769163249.712744,1769163249.713364,87.0,0.0,4149.743652,4228.589844,4333.333496,4316.922852,4229.615234,4231.025879,4248.846191,4235.897461,4218.077148,4224.358887,4504.615234,4467.692383,4344.743652,4426.410156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769163249.720552,1769163249.720972,88.0,0.0,4157.94873,4233.717773,4335.0,4313.717773,4229.230957,4229.743652,4247.307617,4235.0,4227.307617,4233.077148,4508.589844,4478.333496,4352.307617,4430.897461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769163249.728361,1769163249.728781,89.0,0.0,4157.820313,4234.487305,4333.974121,4315.0,4232.563965,4231.538574,4245.384766,4236.153809,4226.922852,4226.025879,4506.410156,4472.179688,4347.179688,4429.230957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769163249.736169,1769163249.736489,90.0,0.0,4154.102539,4232.692383,4332.307617,4315.641113,4234.102539,4233.846191,4247.94873,4237.05127,4217.436035,4215.512695,4496.922852,4461.794922,4338.846191,4426.025879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769163249.743977,1769163249.744298,91.0,0.0,4157.436035,4238.077148,4334.230957,4315.641113,4233.333496,4235.512695,4249.230957,4234.615234,4215.256348,4217.563965,4491.153809,4464.358887,4340.384766,4426.025879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769163249.751786,1769163249.752306,92.0,0.0,4159.487305,4241.538574,4332.692383,4317.94873,4234.358887,4236.410156,4245.128418,4232.05127,4217.436035,4220.0,4490.512695,4465.641113,4344.615234,4429.358887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769163249.759594,1769163249.760114,93.0,0.0,4156.025879,4237.94873,4327.820313,4320.384766,4235.0,4234.358887,4244.102539,4233.333496,4211.538574,4218.717773,4491.153809,4459.358887,4342.692383,4425.128418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
