Timestamp,OriginalTimestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1769162785.906429,1769162785.906836,81.0,0.0,4328.846191,4288.461426,4134.871582,4323.589844,4293.974121,4296.666504,4302.05127,4296.538574,4289.871582,4277.05127,4553.846191,4516.153809,4397.179688,4442.692383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769162785.914238,1769162785.914545,82.0,0.0,4325.384766,4284.487305,4130.384766,4318.846191,4292.436035,4297.05127,4307.307617,4297.563965,4294.615234,4277.436035,4556.282227,4520.769043,4398.974121,4443.077148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769162785.922046,1769162785.922353,83.0,0.0,4322.563965,4286.282227,4131.025879,4318.461426,4292.436035,4293.461426,4305.641113,4297.94873,4294.871582,4280.128418,4557.563965,4523.205078,4399.871582,4444.102539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769162785.929855,1769162785.929962,84.0,0.0,4327.436035,4294.487305,4134.743652,4323.461426,4295.384766,4289.230957,4299.358887,4296.025879,4286.410156,4279.615234,4556.794922,4517.692383,4400.769043,4445.256348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769162785.937663,1769162785.93777,85.0,0.0,4328.589844,4296.666504,4130.769043,4325.769043,4295.512695,4291.282227,4299.102539,4292.820313,4278.333496,4277.563965,4555.897461,4511.025879,4402.179688,4445.128418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769162785.945471,1769162785.945679,86.0,0.0,4325.512695,4292.179688,4123.589844,4322.307617,4293.077148,4294.102539,4297.05127,4292.692383,4280.0,4276.153809,4558.333496,4509.102539,4401.025879,4445.769043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769162785.95328,1769162785.953487,87.0,0.0,4325.384766,4287.94873,4123.333496,4317.436035,4292.94873,4293.974121,4294.871582,4294.487305,4280.769043,4275.128418,4558.077148,4507.307617,4398.717773,4445.128418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769162785.961088,1769162785.961495,88.0,0.0,4327.820313,4290.512695,4125.769043,4320.384766,4296.794922,4296.025879,4304.102539,4294.871582,4279.102539,4278.205078,4559.615234,4514.102539,4405.0,4451.794922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769162785.968897,1769162785.969304,89.0,0.0,4328.205078,4294.358887,4123.974121,4325.769043,4297.820313,4295.897461,4306.538574,4296.282227,4286.794922,4279.487305,4562.436035,4520.897461,4412.692383,4456.538574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769162785.976705,1769162785.977012,90.0,0.0,4324.102539,4287.307617,4118.077148,4319.102539,4294.871582,4293.077148,4296.282227,4297.563965,4292.692383,4277.563965,4559.230957,4513.717773,4406.538574,4448.205078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769162785.984514,1769162785.984821,91.0,0.0,4320.128418,4276.025879,4113.333496,4309.230957,4293.846191,4290.897461,4297.179688,4296.153809,4290.256348,4278.461426,4555.384766,4505.641113,4398.589844,4443.333496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769162785.992322,1769162785.992429,92.0,0.0,4322.179688,4278.333496,4113.717773,4310.128418,4292.179688,4284.871582,4303.461426,4295.512695,4286.666504,4276.410156,4554.487305,4506.922852,4397.94873,4445.897461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769162786.000131,1769162786.000238,93.0,0.0,4327.179688,4282.563965,4113.717773,4313.077148,4288.589844,4280.769043,4295.897461,4295.384766,4283.589844,4271.410156,4553.205078,4505.128418,4396.538574,4445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769162786.007939,1769162786.007946,94.0,0.0,4328.461426,4280.512695,4110.256348,4311.153809,4290.512695,4282.307617,4291.794922,4291.025879,4281.538574,4275.384766,4550.769043,4502.05127,4398.846191,4449.615234,0.303004,1.201383,0.476141,0.268321,0.156992,0.587581,0.484444,0.318052,0.109569,0.204994,0.344693,0.555075,0.193856,0.11696,0.165567,0.258872,0.657932,0.279583,0.074493,0.103911,0.324004,0.50103,0.073608,0.098355,0.058314,0.176239,0.211692,0.104489,0.101426,0.10064,0.305137,0.266539,0.170886,0.15079,0.152607,0.485342,0.643205,0.646666,0.162882,0.195056,0.375916,0.613126,1.277497,0.154174,0.237398,0.384207,0.316659,0.880829,0.116201,0.159026,0.273821,0.820494,0.368672,0.21201,0.160857,0.936117,0.898442,0.377257,0.266144,0.266428,0.396454,0.741114,0.516389,0.459353,0.26227,0.436931,1.33613,0.390467,0.594541,0.364556
1769162786.015748,1769162786.015755,95.0,0.0,4326.025879,4281.025879,4108.461426,4310.641113,4293.077148,4279.743652,4296.410156,4294.871582,4286.282227,4283.077148,4555.512695,4508.461426,4409.871582,4460.641113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769162786.023556,1769162786.023763,96.0,0.0,4325.512695,4282.179688,4108.974121,4316.025879,4290.256348,4279.358887,4295.256348,4306.922852,4294.871582,4281.282227,4563.846191,4511.538574,4414.743652,4460.128418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769162786.031365,1769162786.031571,97.0,0.0,4329.615234,4285.641113,4109.871582,4319.871582,4290.256348,4286.538574,4293.077148,4303.589844,4288.974121,4277.05127,4560.897461,4508.077148,4411.922852,4456.282227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769162786.039173,1769162786.03948,98.0,0.0,4335.897461,4291.153809,4112.179688,4318.333496,4294.871582,4285.769043,4294.615234,4289.230957,4278.974121,4279.358887,4554.871582,4507.563965,4413.077148,4459.230957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769162786.046981,1769162786.047288,99.0,0.0,4328.974121,4287.94873,4109.102539,4313.717773,4292.179688,4279.102539,4294.487305,4290.512695,4286.794922,4281.794922,4561.025879,4509.102539,4412.307617,4458.846191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769162786.05479,1769162786.055296,100.0,0.0,4310.641113,4279.615234,4096.794922,4308.974121,4286.282227,4278.461426,4293.461426,4298.461426,4298.077148,4280.256348,4572.179688,4510.384766,4411.025879,4458.461426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769162786.062598,1769162786.063105,101.0,0.0,4305.128418,4278.333496,4088.974365,4307.436035,4290.0,4281.794922,4294.102539,4294.230957,4293.461426,4278.461426,4566.666504,4508.974121,4413.333496,4461.282227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769162786.070407,1769162786.070813,102.0,0.0,4313.974121,4283.846191,4097.692383,4310.641113,4294.871582,4285.0,4296.282227,4292.05127,4286.538574,4277.307617,4555.512695,4503.717773,4407.692383,4461.025879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769162786.078215,1769162786.078622,103.0,0.0,4320.897461,4288.974121,4107.307617,4313.717773,4293.974121,4287.692383,4297.307617,4295.512695,4288.461426,4275.512695,4552.179688,4500.256348,4396.666504,4457.05127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769162786.086024,1769162786.08643,104.0,0.0,4321.666504,4289.615234,4102.563965,4311.794922,4294.487305,4293.333496,4296.794922,4296.794922,4290.512695,4277.436035,4553.717773,4504.871582,4400.769043,4454.615234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769162786.093832,1769162786.094239,105.0,0.0,4316.922852,4286.410156,4093.718018,4308.846191,4296.538574,4292.94873,4295.641113,4301.794922,4297.05127,4286.025879,4560.897461,4511.025879,4415.384766,4457.307617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769162786.101641,1769162786.101947,106.0,0.0,4313.974121,4290.0,4095.128174,4312.692383,4295.897461,4284.743652,4296.794922,4300.769043,4297.820313,4287.94873,4562.436035,4508.717773,4415.897461,4460.128418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769162786.109449,1769162786.109756,107.0,0.0,4321.025879,4296.538574,4103.077148,4319.615234,4294.871582,4282.563965,4298.461426,4291.794922,4288.717773,4279.487305,4556.153809,4504.230957,4408.461426,4458.333496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769162786.117257,1769162786.117364,108.0,0.0,4326.538574,4294.230957,4106.794922,4321.922852,4295.0,4285.256348,4296.538574,4289.615234,4287.820313,4277.563965,4554.358887,4506.410156,4411.282227,4458.589844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769162786.125066,1769162786.125173,109.0,0.0,4323.974121,4292.179688,4107.05127,4321.153809,4293.717773,4281.666504,4294.358887,4292.179688,4294.230957,4282.179688,4557.307617,4507.820313,4410.897461,4460.641113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769162786.132874,1769162786.132881,110.0,0.0,4323.333496,4296.410156,4104.615234,4322.179688,4294.743652,4278.205078,4295.897461,4291.794922,4294.871582,4280.769043,4556.282227,4506.282227,4402.692383,4457.692383,0.27268,1.062629,0.502075,0.258428,0.151055,0.641543,0.467715,0.353909,0.107227,0.206807,0.450903,0.506746,0.215424,0.1196,0.148158,0.282094,0.559832,0.30411,0.083521,0.112649,0.311208,0.471946,0.078097,0.101266,0.05291,0.19267,0.220918,0.122261,0.102138,0.095929,0.332881,0.254664,0.161457,0.15867,0.156757,0.520441,0.640591,0.526924,0.133642,0.168324,0.396812,0.706103,1.039141,0.151732,0.213651,0.367685,0.257762,0.637429,0.112911,0.151995,0.310558,0.81113,0.314426,0.206362,0.170082,1.068685,0.792478,0.28701,0.267158,0.262587,0.374925,0.669938,0.518262,0.44662,0.255254,0.378955,1.187928,0.418808,0.573842,0.346317
1769162786.140683,1769162786.14069,111.0,0.0,4323.717773,4296.410156,4097.94873,4320.512695,4293.333496,4280.256348,4297.692383,4294.230957,4292.94873,4279.358887,4554.743652,4506.153809,4403.461426,4456.794922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769162786.148491,1769162786.148698,112.0,0.0,4324.230957,4293.461426,4096.794922,4319.871582,4288.333496,4278.077148,4295.128418,4294.615234,4295.128418,4281.794922,4557.307617,4506.666504,4408.461426,4462.05127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769162786.1563,1769162786.156507,113.0,0.0,4328.589844,4293.205078,4103.717773,4319.487305,4286.025879,4275.897461,4293.077148,4289.743652,4294.230957,4280.384766,4556.410156,4506.538574,4408.077148,4460.897461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769162786.164108,1769162786.164415,114.0,0.0,4325.0,4290.0,4103.077148,4313.077148,4286.153809,4279.743652,4295.641113,4291.922852,4290.128418,4277.179688,4555.641113,4508.333496,4410.256348,4458.846191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
